0,0.325,0.16399999999999998,91707,0.0137,0.0,7,0.0465,-22.579,0,0.0511,64.461,4,0.297,0
0,0.29100000000000004,0.203,90173,0.208,0.0417,2,0.26,-11.063,0,0.0317,91.585,4,0.34,0
0,0.954,0.0878,65280,0.00132,0.922,9,0.129,-30.405,0,0.0493,60.484,4,0.499,0
0,0.8029999999999999,0.0645,299747,0.171,0.82,2,0.203,-12.697,0,0.0378,72.612,3,0.0732,0
0,0.6709999999999999,0.163,53600,0.182,0.905,2,0.14400000000000002,-16.410999999999998,1,0.0371,111.126,5,0.172,0
0,0.943,0.166,70653,0.00532,0.8420000000000001,9,0.0687,-20.043,0,0.0442,105.114,5,0.32,0
0,0.469,0.23,96587,0.209,0.8240000000000001,7,0.276,-13.895,0,0.0366,68.56,4,0.172,0
0,0.285,0.16399999999999998,57560,0.0417,0.16399999999999998,0,0.212,-19.732,1,0.0419,128.161,3,0.456,0
0,0.931,0.101,93800,0.0562,0.871,5,0.102,-20.651,1,0.038,57.183,4,0.4320000000000001,0
0,0.931,0.17,118720,0.0282,0.929,5,0.112,-27.547,0,0.0409,77.971,4,0.134,0
0,0.878,0.165,90413,0.008029999999999999,0.904,4,0.0598,-19.837,0,0.0424,114.482,5,0.22,0
0,0.7829999999999999,0.0569,237293,0.0153,0.932,9,0.241,-24.582,1,0.0533,65.069,4,0.135,0
0,0.852,0.173,94653,0.184,0.984,0,0.083,-15.258,1,0.0367,112.324,4,0.278,0
0,0.907,0.122,89400,0.0446,0.981,2,0.103,-24.05,0,0.0418,70.697,4,0.159,0
0,0.82,0.154,122347,0.0127,0.969,0,0.13699999999999998,-19.939,1,0.045,133.041,4,0.122,0
0,0.8540000000000001,0.205,100747,0.0132,0.0576,7,0.0802,-22.72,1,0.0483,96.559,4,0.314,0
0,0.853,0.15,111920,0.139,0.879,9,0.15,-15.593,0,0.0372,136.575,3,0.122,0
0,0.8859999999999999,0.113,85827,0.0631,0.907,7,0.103,-17.596,1,0.0393,93.56,3,0.34700000000000003,0
0,0.867,0.16699999999999998,55147,0.00965,0.992,7,0.112,-29.968000000000004,0,0.0445,104.925,4,0.335,0
0,0.994,0.441,59493,0.0403,0.873,7,0.226,-24.876,1,0.0471,136.983,4,0.561,0
0,0.984,0.449,302987,0.173,0.857,11,0.0822,-27.385,0,0.0352,94.245,3,0.742,9
0,0.77,0.212,277302,0.12,1.67e-05,11,0.116,-17.908,0,0.0358,98.65,3,0.17,11
0,0.939,0.252,120600,0.149,0.0,10,0.172,-17.538,0,0.0641,174.483,5,0.0394,8
0,0.994,0.179,138169,0.034,0.933,7,0.0965,-32.218,1,0.0404,89.23200000000001,3,0.536,7
0,0.985,0.426,270213,0.16399999999999998,0.85,1,0.163,-27.838,1,0.0382,98.657,4,0.779,8
0,0.991,0.41,210960,0.0576,0.888,1,0.083,-28.282,1,0.0408,114.798,4,0.491,6
0,0.984,0.504,86840,0.121,0.887,1,0.0857,-27.213,1,0.0363,89.916,3,0.726,6
0,0.993,0.499,128827,0.00715,0.8420000000000001,1,0.0949,-29.919,1,0.0446,71.064,3,0.215,5
0,0.989,0.295,167347,0.0895,0.792,1,0.102,-28.691,1,0.0381,179.36700000000005,4,0.7140000000000001,5
0,0.97,0.259,191773,0.22,0.8220000000000001,1,0.106,-25.39,1,0.0496,68.572,4,0.6759999999999999,5
0,0.989,0.518,200493,0.125,0.8420000000000001,11,0.0948,-27.524,0,0.0455,121.85,4,0.46,5
0,0.983,0.44,125413,0.115,0.843,11,0.119,-27.224,0,0.0341,85.212,3,0.713,5
0,0.992,0.5660000000000001,168347,0.0351,0.8320000000000001,11,0.096,-28.996,0,0.0428,112.381,4,0.29100000000000004,5
0,0.986,0.37,188427,0.0845,0.82,11,0.11,-29.369,1,0.034,111.646,1,0.784,5
0,0.979,0.498,169413,0.195,0.8240000000000001,11,0.112,-26.604,0,0.0321,108.421,1,0.799,5
0,0.873,0.248,250080,0.0928,0.0209,10,0.184,-16.785999999999998,0,0.0365,115.776,4,0.0588,7
0,0.986,0.353,470520,0.126,0.898,0,0.0828,-28.494,1,0.0339,116.358,4,0.471,4
0,0.992,0.449,214920,0.108,0.866,9,0.0911,-29.223000000000006,0,0.0404,114.932,4,0.311,6
0,0.986,0.504,145413,0.0889,0.879,9,0.119,-27.341,0,0.0374,83.351,4,0.7190000000000001,4
0,0.993,0.5,152973,0.0116,0.929,0,0.07400000000000001,-28.876,1,0.0542,119.287,4,0.107,4
0,0.994,0.339,169573,0.0607,0.8540000000000001,9,0.0763,-29.32,0,0.0418,110.484,4,0.388,4
0,0.956,0.489,223573,0.206,0.885,9,0.0873,-23.792,0,0.0385,127.627,4,0.6859999999999999,4
0,0.983,0.379,227987,0.081,0.907,4,0.124,-28.93,0,0.0406,79.667,4,0.446,4
0,0.8170000000000001,0.502,166311,0.431,2.6e-06,10,0.0599,-13.622,0,0.0365,106.192,4,0.938,6
0,0.8,0.17800000000000002,179069,0.133,9.08e-05,1,0.118,-16.177,1,0.0417,165.705,4,0.23,6
0,0.777,0.54,188778,0.537,7.32e-06,10,0.064,-13.084,0,0.0351,124.506,3,0.882,5
0,0.901,0.299,178507,0.159,0.0028,8,0.119,-14.983,1,0.0342,87.98100000000002,3,0.293,5
0,0.8109999999999999,0.494,178763,0.404,0.00115,8,0.246,-12.853,1,0.0375,128.736,3,0.857,5
0,0.936,0.244,177576,0.125,2.36e-05,5,0.56,-16.527,0,0.0436,167.74900000000005,4,0.361,5
0,0.777,0.478,244545,0.482,4.44e-05,8,0.256,-11.864,1,0.0355,118.482,3,0.759,5
0,0.95,0.24,247656,0.159,0.0633,3,0.102,-16.902,1,0.0378,68.969,4,0.273,5
0,0.895,0.491,159723,0.485,0.00857,5,0.229,-13.375,0,0.0407,113.962,4,0.851,4
0,0.959,0.162,202861,0.0724,0.0397,7,0.0916,-19.053,1,0.0392,87.943,5,0.147,3
0,0.957,0.246,278776,0.0735,5.21e-05,0,0.111,-17.698,0,0.041,88.11,4,0.182,4
0,0.772,0.385,215569,0.442,0.00589,3,0.151,-13.406,1,0.0343,133.422,4,0.7909999999999999,4
0,0.902,0.523,258727,0.344,0.0,11,0.14800000000000002,-14.188,0,0.0418,104.424,4,0.722,4
0,0.883,0.511,260258,0.408,3.96e-05,11,0.233,-13.746,0,0.0395,113.684,4,0.828,3
0,0.938,0.229,461541,0.0573,0.0565,7,0.197,-19.606,1,0.0366,86.45700000000002,4,0.125,4
0,0.799,0.438,250445,0.474,0.0005639999999999999,7,0.345,-13.565,1,0.0472,118.145,4,0.7759999999999999,3
0,0.965,0.166,260302,0.0722,0.509,11,0.0863,-18.706,0,0.0373,100.259,4,0.0378,3
0,0.871,0.327,153392,0.413,0.0,7,0.191,-13.555,1,0.0527,90.675,1,0.765,3
0,0.847,0.485,187243,0.546,0.000238,6,0.18,-14.075,1,0.0418,120.554,4,0.918,3
0,0.8640000000000001,0.237,91450,0.141,5.34e-05,3,0.0753,-18.757,0,0.0357,62.937,4,0.0967,3
0,0.187,0.276,247364,0.443,2.07e-06,3,0.31,-20.981,0,0.0346,123.569,4,0.841,3
0,0.897,0.28,166388,0.0889,3.5700000000000014e-05,10,0.138,-18.511,0,0.0407,136.404,4,0.138,2
0,0.8809999999999999,0.436,191876,0.405,0.000205,6,0.0906,-14.623,1,0.0373,121.273,4,0.901,3
0,0.924,0.282,502559,0.126,0.00027,6,0.192,-17.689,1,0.044,129.43200000000002,3,0.165,3
0,0.17800000000000002,0.198,104360,0.219,0.959,2,0.209,-17.449,1,0.036000000000000004,71.73899999999998,4,0.325,3
0,0.723,0.0636,155347,0.0114,0.976,11,0.101,-41.271,0,0.0488,69.03,3,0.0393,2
0,0.203,0.16699999999999998,313787,0.26,0.916,2,0.0944,-17.21,0,0.0375,111.661,4,0.122,2
0,0.813,0.172,169933,0.0559,0.255,7,0.0782,-20.44,0,0.0375,169.59099999999995,1,0.32299999999999995,0
0,0.597,0.16399999999999998,344573,0.006220000000000001,0.913,7,0.132,-41.51600000000001,1,0.0415,56.485,4,0.0387,2
0,0.78,0.16399999999999998,186373,0.474,0.973,0,0.17600000000000002,-10.675,1,0.0379,72.203,3,0.419,3
0,0.907,0.0679,156187,0.0044,0.915,8,0.104,-40.952,1,0.0401,70.31,4,0.0366,2
0,0.758,0.104,186093,0.0233,0.91,7,0.109,-34.792,1,0.045,71.02,4,0.12,4
0,0.9,0.124,288493,0.00351,0.986,7,0.103,-36.057,1,0.042,66.063,3,0.0387,3
0,0.872,0.424,105400,0.172,0.122,0,0.166,-17.499000000000002,1,0.0438,105.409,5,0.8440000000000001,0
0,0.994,0.3,274839,0.0362,0.906,0,0.0563,-26.304,1,0.049,145.503,4,0.109,8
0,0.925,0.378,280000,0.114,0.0692,7,0.238,-23.314,0,0.0535,83.649,3,0.611,10
0,0.705,0.0663,253453,0.429,0.973,2,0.127,-13.005999999999998,1,0.0397,67.999,4,0.157,3
0,0.7929999999999999,0.165,283213,0.0423,0.49,0,0.115,-28.662,0,0.0373,70.738,3,0.212,2
0,0.892,0.18600000000000005,157533,0.0294,0.941,10,0.095,-29.229,1,0.0399,96.395,4,0.253,1
0,0.8959999999999999,0.0674,368493,0.246,0.923,5,0.114,-16.555999999999994,1,0.0371,69.834,4,0.153,1
0,0.951,0.499,235947,0.35100000000000003,9.940000000000003e-05,9,0.118,-11.509,0,0.0448,90.664,4,0.616,17
0,0.8540000000000001,0.316,498093,0.115,5.16e-06,7,0.132,-22.189,1,0.039,118.74,4,0.306,1
0,0.973,0.238,187000,0.0742,0.913,3,0.116,-23.144,1,0.0491,61.874,4,0.196,7
0,0.937,0.434,320000,0.146,0.19,7,0.34700000000000003,-21.517,0,0.0493,93.323,4,0.845,7
0,0.978,0.382,118000,0.0846,0.919,0,0.106,-21.947,1,0.0645,122.348,4,0.688,7
0,0.988,0.4,170000,0.0905,0.933,0,0.0854,-25.872,1,0.0657,108.704,4,0.929,6
0,0.967,0.258,108000,0.134,0.94,9,0.14800000000000002,-22.053,0,0.0545,85.819,5,0.459,6
0,0.979,0.41,171000,0.0853,0.889,0,0.103,-23.81,1,0.053,114.935,4,0.772,6
0,0.845,0.212,182027,0.0763,0.00117,3,0.095,-27.517,1,0.0397,76.08,4,0.435,1
0,0.593,0.189,283720,0.0195,0.929,0,0.222,-35.008,0,0.0438,67.195,3,0.0868,1
0,0.847,0.233,243480,0.0943,0.0318,3,0.0708,-24.765,1,0.0371,99.814,3,0.411,1
0,0.862,0.118,477520,0.15,0.426,7,0.275,-18.562,1,0.0367,74.285,4,0.16399999999999998,8
0,0.994,0.278,157824,0.0308,0.9,7,0.121,-31.393,1,0.047,156.921,3,0.355,4
0,0.995,0.364,67280,0.111,0.908,7,0.14,-26.059,1,0.0438,173.90900000000005,4,0.8240000000000001,4
0,0.994,0.24,207199,0.136,0.8859999999999999,0,0.151,-25.913,0,0.0505,80.84899999999998,4,0.185,4
0,0.994,0.29600000000000004,225519,0.103,0.875,1,0.0945,-27.756,1,0.0469,96.599,4,0.289,3
0,0.995,0.393,469279,0.0628,0.8059999999999999,1,0.111,-28.146,0,0.0627,97.818,4,0.121,2
0,0.992,0.289,204199,0.0994,0.863,2,0.0499,-24.841,1,0.0476,107.622,4,0.28300000000000003,4
0,0.995,0.359,248039,0.0739,0.882,2,0.0986,-27.047,0,0.0489,115.38,4,0.249,2
0,0.993,0.334,331360,0.18,0.843,4,0.108,-20.153,0,0.0394,135.457,4,0.386,1
0,0.995,0.316,374560,0.096,0.8640000000000001,3,0.199,-27.306,1,0.0511,140.135,4,0.239,2
0,0.995,0.44,579639,0.0236,0.884,3,0.0674,-28.547,0,0.0635,75.65899999999998,4,0.17600000000000002,3
0,0.994,0.321,170381,0.105,0.872,7,0.0966,-25.995,1,0.0476,91.715,4,0.35200000000000004,3
0,0.993,0.32299999999999995,95703,0.0976,0.8740000000000001,4,0.116,-28.49,0,0.0439,92.741,4,0.785,3
0,0.994,0.44,89785,0.06,0.929,7,0.146,-30.909,1,0.0401,87.917,4,0.544,3
0,0.996,0.435,103392,0.017,0.933,7,0.134,-37.118,1,0.046,117.751,4,0.812,3
0,0.993,0.249,123053,0.103,0.8590000000000001,7,0.122,-26.244,1,0.0355,95.161,3,0.7859999999999999,3
0,0.994,0.192,159701,0.0833,0.894,7,0.127,-30.77,0,0.0529,210.252,4,0.5920000000000001,3
0,0.994,0.256,72336,0.0337,0.85,7,0.0986,-30.913,1,0.0425,169.671,4,0.35600000000000004,3
0,0.994,0.342,108266,0.0854,0.914,7,0.136,-30.516,1,0.0423,84.749,4,0.76,3
0,0.994,0.38,143294,0.0291,0.8809999999999999,7,0.114,-33.514,1,0.0499,64.972,4,0.41,3
0,0.993,0.345,65203,0.105,0.848,4,0.112,-25.03,0,0.0351,90.181,3,0.7709999999999999,2
0,0.818,0.397,244533,0.277,0.0,7,0.151,-19.289,1,0.0383,130.374,4,0.711,1
0,0.792,0.454,242200,0.328,0.0148,7,0.133,-16.51,1,0.0376,99.366,4,0.737,0
0,0.777,0.26,99827,0.114,0.000364,9,0.165,-18.23,0,0.0379,73.23899999999998,4,0.278,0
0,0.995,0.376,268079,0.235,0.92,0,0.112,-19.964,1,0.0464,98.106,4,0.276,3
0,0.995,0.4,356240,0.0417,0.893,3,0.115,-29.932,1,0.0509,108.258,4,0.304,1
0,0.18,0.168,439173,0.16,0.904,4,0.562,-20.648000000000003,0,0.0393,111.89,3,0.102,1
0,0.484,0.161,515267,0.12,0.8740000000000001,4,0.103,-22.098000000000006,0,0.0355,63.44,4,0.0529,0
0,0.995,0.327,169120,0.114,0.867,4,0.0845,-26.962,1,0.0495,110.416,4,0.265,1
0,0.994,0.312,245399,0.0509,0.871,4,0.0699,-26.368,0,0.0405,111.336,3,0.191,2
0,0.995,0.229,146120,0.108,0.879,5,0.0994,-25.909,1,0.0391,89.24,4,0.627,2
0,0.995,0.392,402639,0.0923,0.8540000000000001,5,0.128,-27.534,0,0.0554,104.122,4,0.154,2
0,0.995,0.35600000000000004,283519,0.0298,0.895,6,0.0996,-32.524,1,0.0516,110.653,4,0.265,1
0,0.995,0.294,257759,0.07200000000000001,0.887,6,0.113,-27.666,0,0.0572,161.83700000000005,4,0.117,1
0,0.994,0.337,223640,0.17,0.875,7,0.154,-25.828000000000007,1,0.0404,101.82,4,0.304,1
0,0.995,0.262,270639,0.0612,0.8540000000000001,7,0.208,-27.301,0,0.0524,68.72399999999999,4,0.185,2
0,0.996,0.404,253199,0.0564,0.889,8,0.173,-29.331,1,0.065,121.503,4,0.297,1
0,0.995,0.245,254920,0.0925,0.865,9,0.12,-28.295,1,0.0459,83.175,4,0.392,2
0,0.995,0.42,514362,0.007790000000000002,0.933,7,0.0947,-37.174,0,0.0435,93.877,4,0.142,3
0,0.995,0.342,169934,0.0526,0.927,7,0.0845,-34.339,1,0.0412,70.192,3,0.5920000000000001,2
0,0.994,0.404,122663,0.174,0.852,7,0.129,-23.806,1,0.0375,105.785,4,0.778,2
0,0.995,0.518,116688,0.0824,0.843,7,0.116,-24.386,1,0.0357,72.961,4,0.59,2
0,0.887,0.504,84373,0.266,0.129,7,0.265,-20.747,1,0.0425,122.875,4,0.594,0
0,0.8290000000000001,0.435,239133,0.223,0.00515,7,0.109,-22.755,1,0.0407,110.852,3,0.737,0
0,0.794,0.443,281760,0.313,0.00245,7,0.0719,-18.836,1,0.0395,92.951,4,0.821,0
0,0.893,0.41,159200,0.16399999999999998,0.621,0,0.331,-20.61,1,0.0399,128.15200000000002,3,0.804,0
0,0.8340000000000001,0.531,256200,0.172,0.000459,7,0.0643,-21.901,0,0.0456,128.495,3,0.754,0
0,0.995,0.339,264120,0.157,0.893,0,0.095,-21.95,0,0.0395,105.87,4,0.247,2
0,0.994,0.221,263600,0.0894,0.8690000000000001,1,0.096,-23.028,1,0.0393,80.113,4,0.411,2
0,0.995,0.389,437199,0.0741,0.899,1,0.12,-23.521,0,0.0408,143.851,3,0.248,1
0,0.995,0.389,379800,0.128,0.866,2,0.0697,-22.55,1,0.0396,144.639,4,0.365,1
0,0.994,0.344,205440,0.101,0.884,2,0.12,-26.399,0,0.043,125.333,4,0.237,1
0,0.995,0.336,458240,0.0362,0.9,3,0.0925,-29.281,0,0.0443,98.726,4,0.23,1
0,0.995,0.314,641240,0.0554,0.925,4,0.0737,-27.348000000000006,1,0.0614,206.101,4,0.28600000000000003,1
0,0.995,0.355,333040,0.0816,0.906,2,0.0921,-25.069000000000006,0,0.0408,116.617,4,0.266,1
0,0.995,0.368,490199,0.0365,0.91,5,0.0901,-26.916,0,0.0427,99.956,4,0.228,1
0,0.995,0.381,445199,0.108,0.933,6,0.105,-23.882,1,0.051,118.275,4,0.348,1
0,0.995,0.393,452040,0.119,0.936,6,0.0831,-22.51,0,0.0537,131.738,4,0.247,1
0,0.995,0.358,215960,0.152,0.871,7,0.105,-23.939,1,0.0445,133.105,1,0.607,1
0,0.994,0.458,411959,0.102,0.872,7,0.271,-21.855,0,0.0642,126.376,4,0.264,1
0,0.994,0.343,292439,0.0959,0.904,9,0.0972,-21.375,0,0.0384,93.588,4,0.354,1
0,0.996,0.466,297399,0.0793,0.904,8,0.141,-28.203000000000007,0,0.0663,110.12,4,0.127,1
0,0.994,0.319,361439,0.17,0.826,9,0.079,-24.375,0,0.0543,76.818,4,0.26,2
0,0.993,0.303,166440,0.102,0.836,10,0.118,-28.931,1,0.0405,103.595,3,0.343,1
0,0.994,0.53,388240,0.0189,0.851,10,0.0769,-29.473000000000006,0,0.107,96.231,4,0.097,2
0,0.995,0.201,256920,0.0263,0.905,11,0.0882,-36.335,1,0.0593,210.766,4,0.189,1
0,0.995,0.4320000000000001,693079,0.0151,0.85,11,0.0984,-34.149,0,0.0557,110.293,4,0.23,1
0,0.83,0.338,256490,0.123,0.0021,9,0.102,-16.894000000000002,1,0.0488,87.884,1,0.698,4
0,0.872,0.267,208000,0.0715,0.000244,2,0.0768,-21.208,1,0.0423,116.23,4,0.21,0
0,0.8759999999999999,0.382,197733,0.158,9.44e-05,7,0.0804,-23.294,1,0.0354,93.903,4,0.823,0
0,0.848,0.362,122133,0.0447,1.4e-05,11,0.0863,-24.964,0,0.0361,106.572,3,0.359,0
0,0.8059999999999999,0.486,131440,0.353,0.414,0,0.0998,-17.88,1,0.0459,143.887,3,0.973,1
0,0.88,0.246,187040,0.0456,5.39e-05,7,0.255,-20.334,0,0.039,84.255,4,0.337,0
0,0.8340000000000001,0.64,141760,0.175,0.0156,7,0.104,-22.886,0,0.0456,126.673,4,0.903,0
0,0.897,0.261,188200,0.0315,0.0016600000000000002,10,0.18600000000000005,-24.33,1,0.0421,115.128,4,0.515,0
0,0.866,0.262,148600,0.0335,0.0,5,0.0913,-24.047,1,0.04,74.432,4,0.315,0
0,0.836,0.614,172107,0.211,0.00508,5,0.0852,-20.077,1,0.0568,117.571,4,0.953,0
